source_dataset,technique,report_generated,sku_id,category,current_stock,lead_time_days,unit_cost,avg_daily_demand,ma_7day,ma_30day,volatility,demand_std,safety_stock,reorder_point,stockout_risk,recommended_order_qty
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000140,Beauty,1793,7,92.56,35.17,32.43,32.7,0.4096,14.41,62.89,309.05,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000141,Apparel,1265,11,38.19,29.42,27.29,28.17,0.4065,11.96,65.45,389.09,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000142,Beauty,352,10,51.76,35.17,31.43,29.77,0.4597,16.17,84.36,436.02,Medium,85
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000143,Beauty,2882,9,57.87,36.94,26.71,30.3,0.387,14.3,70.77,403.27,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000144,Beauty,1566,9,92.16,34.81,24.57,33.27,0.431,15.0,74.27,387.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000145,Electronics,1357,13,1670.2,19.96,21.29,19.37,0.213,4.25,25.29,284.71,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000146,Beauty,210,10,50.08,35.04,32.71,30.9,0.3967,13.9,72.53,422.98,Critical,213
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000147,Electronics,833,14,1191.32,19.38,21.57,19.83,0.2394,4.64,28.64,299.93,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000148,Apparel,234,15,144.29,29.31,25.86,24.43,0.4162,12.2,77.96,517.63,Critical,284
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000149,Home & Living,872,14,352.86,15.3,18.57,16.17,0.509,7.79,48.08,262.28,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000150,Toys,1034,19,52.41,22.97,17.0,23.07,0.8327,19.12,137.55,573.92,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000151,Groceries,790,5,10.19,39.48,41.0,41.57,0.1834,7.24,26.72,224.1,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000152,Beauty,1618,9,10.97,35.94,25.14,35.1,0.4325,15.54,76.94,400.44,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000153,Beauty,1114,3,84.53,35.93,24.14,31.97,0.4348,15.63,44.66,152.46,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000154,Home & Living,218,20,328.61,15.57,12.86,13.83,0.5434,8.46,62.42,373.75,High,156
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000155,Groceries,2135,4,27.54,41.06,43.14,41.33,0.1886,7.74,25.55,189.78,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000156,Beauty,2978,3,29.81,34.63,33.0,33.13,0.4157,14.4,41.14,145.04,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000157,Home & Living,355,6,307.65,14.81,15.71,15.77,0.4543,6.73,27.2,116.06,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000158,Groceries,762,1,15.98,40.11,43.57,40.93,0.1833,7.35,12.13,52.24,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000159,Groceries,40,1,21.63,39.7,36.86,39.53,0.1811,7.19,11.86,51.56,Medium,12
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000160,Beauty,69,10,19.5,34.4,27.71,29.07,0.4427,15.23,79.46,423.46,Critical,355
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000161,Groceries,3250,1,12.55,39.16,40.14,38.9,0.1864,7.3,12.04,51.2,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000162,Apparel,541,14,22.03,31.83,26.86,29.53,0.36,11.46,70.74,516.41,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000163,Electronics,819,7,1684.1,19.49,18.86,19.0,0.2214,4.31,18.83,155.26,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000164,Electronics,298,5,967.92,19.9,19.29,19.87,0.263,5.23,19.31,118.81,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000165,Home & Living,447,7,312.67,14.42,11.0,14.27,0.4967,7.16,31.28,132.23,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000166,Seasonal,1506,14,58.02,17.93,10.57,16.27,1.2717,22.81,140.79,391.86,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000167,Apparel,2624,15,31.72,30.51,28.43,26.03,0.4189,12.78,81.68,539.35,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000168,Toys,1158,27,61.72,25.17,12.57,23.33,0.8391,21.12,181.04,860.54,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000169,Electronics,1842,12,1109.88,20.93,17.86,20.8,0.1816,3.8,21.72,272.92,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000170,Toys,22,28,65.79,22.27,24.43,27.27,0.7972,17.75,154.98,778.45,Critical,757
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000171,Electronics,1226,12,1696.88,19.46,20.14,18.93,0.2378,4.63,26.44,259.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000172,Toys,616,20,13.24,24.64,25.0,23.13,0.7144,17.61,129.92,622.81,High,7
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000173,Electronics,960,5,600.36,19.59,21.43,21.33,0.2356,4.62,17.03,114.97,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000174,Electronics,897,11,829.38,20.39,22.43,19.3,0.251,5.12,28.01,252.29,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000175,Home & Living,1144,6,20.3,15.06,13.0,14.43,0.3877,5.84,23.59,113.93,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000176,Apparel,1751,15,30.16,31.83,30.0,28.77,0.3986,12.69,81.09,558.59,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000177,Electronics,40,10,262.47,20.22,23.43,20.17,0.2651,5.36,27.97,230.19,Critical,191
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000178,Electronics,1108,8,838.53,20.14,19.57,19.37,0.2368,4.77,22.26,183.42,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000179,Toys,616,19,33.95,20.54,13.29,19.77,0.9913,20.37,146.48,536.82,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000180,Toys,324,13,54.43,23.18,16.0,22.43,0.8269,19.17,114.02,415.33,High,92
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000181,Apparel,2401,16,100.12,30.01,21.71,24.6,0.4507,13.53,89.27,569.44,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000182,Electronics,1135,6,1702.12,19.23,19.43,18.47,0.2651,5.1,20.61,136.01,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000183,Toys,1090,27,18.13,26.58,18.43,21.6,0.8918,23.7,203.22,920.82,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000184,Seasonal,1831,10,21.53,25.43,36.71,32.67,1.0612,26.99,140.83,395.16,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000185,Groceries,2172,3,48.41,39.5,40.43,39.6,0.1692,6.68,19.1,137.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000186,Home & Living,469,11,487.13,14.66,11.86,14.67,0.5407,7.92,43.36,204.57,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000187,Toys,100,8,26.34,25.1,15.29,25.07,0.8911,22.37,104.38,305.18,Critical,206
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000188,Apparel,1120,13,146.47,29.48,27.29,25.43,0.5134,15.13,90.03,473.24,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000189,Electronics,924,11,1226.66,20.52,19.71,20.73,0.2173,4.46,24.41,250.15,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000190,Home & Living,580,16,12.78,16.1,16.29,16.03,0.5157,8.3,54.8,312.4,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000191,Electronics,1354,6,968.76,20.83,22.0,20.7,0.2199,4.58,18.52,143.52,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000192,Apparel,1717,18,86.21,30.12,24.57,26.9,0.4063,12.24,85.67,627.87,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000193,Electronics,680,4,520.09,19.43,18.86,20.27,0.2591,5.03,16.61,94.35,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000194,Electronics,707,8,1457.12,21.43,24.43,22.83,0.2121,4.55,21.22,192.69,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000195,Beauty,538,9,64.96,35.88,26.14,30.47,0.415,14.89,73.7,396.6,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000196,Groceries,1755,2,30.86,40.82,43.86,41.63,0.182,7.43,17.34,98.99,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000197,Apparel,847,19,142.61,30.24,30.29,28.2,0.3826,11.57,83.22,657.87,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000198,Groceries,2198,5,41.4,40.7,43.14,38.87,0.1809,7.36,27.17,230.67,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000199,Home & Living,738,14,171.86,16.03,15.86,17.57,0.4741,7.6,46.93,271.4,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000200,Home & Living,498,12,332.84,15.58,15.57,15.7,0.5071,7.9,45.15,232.09,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000201,Apparel,1216,15,16.61,31.18,22.71,27.5,0.3993,12.45,79.56,547.23,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000202,Home & Living,521,11,386.95,16.29,18.57,18.8,0.4741,7.72,42.26,221.44,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000203,Groceries,2073,4,9.35,40.64,39.71,42.0,0.2268,9.22,30.42,192.99,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000204,Home & Living,936,8,481.14,17.02,21.43,19.07,0.3932,6.69,31.24,167.42,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000205,Home & Living,647,17,78.85,15.06,9.43,12.6,0.4726,7.12,48.41,304.36,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000206,Apparel,996,10,74.79,31.12,28.0,26.3,0.4411,13.73,71.62,382.84,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000207,Groceries,1630,2,22.0,38.81,36.57,39.07,0.1881,7.3,17.04,94.66,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000208,Toys,1310,22,75.04,24.26,27.57,24.1,0.7916,19.2,148.59,682.21,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000209,Groceries,2106,1,25.31,39.73,36.0,37.33,0.1857,7.38,12.17,51.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000210,Electronics,562,7,912.42,19.39,22.71,20.27,0.257,4.98,21.75,157.47,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000211,Seasonal,744,21,52.09,21.88,17.29,19.7,1.0936,23.92,180.9,640.34,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000212,Apparel,59,16,128.07,29.72,33.71,26.47,0.4529,13.46,88.85,564.41,Critical,506
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000213,Toys,545,27,77.67,23.71,9.57,24.23,0.9376,22.23,190.6,830.8,High,286
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000214,Toys,849,10,65.74,22.94,16.43,20.53,0.8328,19.11,99.7,329.14,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000215,Beauty,144,3,40.99,35.92,29.29,31.33,0.4664,16.75,47.88,155.65,Medium,12
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000216,Apparel,1740,13,146.94,31.63,25.71,28.9,0.3937,12.45,74.08,485.32,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000217,Home & Living,905,15,327.03,16.16,14.86,15.77,0.503,8.13,51.93,294.27,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000218,Home & Living,499,13,463.86,14.68,15.0,14.77,0.5688,8.35,49.67,240.48,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000219,Beauty,577,9,21.05,33.96,27.0,29.67,0.4776,16.22,80.28,385.88,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000220,Groceries,1932,4,41.54,40.26,37.14,41.67,0.1856,7.47,24.65,185.68,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000221,Electronics,259,4,1498.5,19.91,17.43,20.03,0.2161,4.3,14.2,93.84,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000222,Apparel,1722,7,137.9,30.21,22.0,24.4,0.4378,13.23,57.74,269.21,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000223,Home & Living,812,17,483.47,13.76,14.71,14.53,0.5093,7.01,47.66,281.51,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000224,Groceries,2122,3,12.2,40.8,40.14,41.3,0.1979,8.07,23.08,145.48,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000225,Toys,1083,18,46.86,23.03,21.0,23.77,0.8342,19.21,134.5,549.1,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000226,Apparel,492,10,18.29,30.77,24.86,26.67,0.3941,12.12,63.26,370.93,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000227,Groceries,936,4,35.04,40.71,38.43,40.5,0.1955,7.96,26.27,189.11,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000228,Home & Living,588,8,419.17,15.48,11.86,12.6,0.4943,7.65,35.71,159.53,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000229,Apparel,32,15,32.29,31.72,23.43,27.13,0.3984,12.64,80.77,556.6,Critical,525
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000230,Apparel,2561,15,131.67,30.86,27.43,27.4,0.4064,12.54,80.14,542.97,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000231,Beauty,1383,6,88.15,35.46,31.14,32.87,0.3996,14.17,57.26,269.99,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000232,Home & Living,194,13,288.54,16.17,16.57,14.6,0.4173,6.75,40.13,250.3,Medium,57
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000233,Electronics,956,4,410.4,20.33,22.43,20.17,0.2478,5.04,16.63,97.96,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000234,Groceries,391,5,16.36,39.14,41.0,38.7,0.1863,7.29,26.9,222.62,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000235,Home & Living,769,13,262.5,14.79,18.14,15.9,0.4904,7.25,43.14,235.4,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000236,Groceries,3017,2,23.41,39.18,37.57,38.27,0.1936,7.59,17.7,96.06,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000237,Apparel,1486,18,114.54,30.32,25.0,24.4,0.396,12.01,84.06,629.86,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000238,Home & Living,563,8,53.38,15.63,17.57,16.3,0.5043,7.88,36.79,161.86,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000239,Groceries,1904,3,41.8,38.86,35.57,37.7,0.1825,7.09,20.26,136.83,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000240,Seasonal,1651,31,9.02,22.61,21.71,22.93,0.9592,21.69,199.25,900.19,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000241,Groceries,386,5,14.41,38.57,38.71,39.43,0.215,8.29,30.59,223.42,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000242,Toys,849,22,34.07,22.34,21.71,27.27,0.986,22.03,170.51,662.09,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000243,Electronics,458,12,697.16,20.8,21.0,21.47,0.2502,5.2,29.75,279.35,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000244,Apparel,375,21,79.89,31.22,30.43,29.47,0.4164,13.0,98.3,753.97,Critical,379
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000245,Apparel,428,13,93.33,30.58,28.57,27.27,0.486,14.86,88.4,485.91,Medium,58
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000246,Groceries,2006,4,21.03,38.58,39.0,37.43,0.1932,7.45,24.6,178.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000247,Electronics,1054,3,398.56,19.88,17.0,19.9,0.2375,4.72,13.49,73.13,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000248,Toys,1474,27,17.49,20.47,12.29,20.63,0.9197,18.82,161.39,713.99,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000249,Apparel,1331,11,99.34,32.47,32.43,30.4,0.4061,13.19,72.16,429.29,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000250,Electronics,1737,3,57.27,20.68,23.0,21.37,0.1904,3.94,11.25,73.29,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000251,Home & Living,469,15,459.45,14.22,13.0,11.63,0.5853,8.32,53.2,266.53,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000252,Home & Living,394,14,128.24,14.08,10.43,13.53,0.5609,7.9,48.75,245.83,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000253,Home & Living,234,13,428.43,14.6,11.57,13.03,0.4831,7.05,41.96,231.76,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000254,Electronics,666,7,1386.1,20.8,21.0,20.8,0.1991,4.14,18.08,163.68,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000255,Groceries,1253,5,21.6,40.43,37.14,40.6,0.1853,7.49,27.64,229.8,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000256,Apparel,374,21,57.38,28.8,30.43,27.93,0.428,12.33,93.2,698.0,Medium,325
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000257,Apparel,59,10,135.08,29.62,32.0,26.47,0.4501,13.33,69.57,365.79,Critical,307
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000258,Apparel,1793,14,48.89,30.39,24.71,29.2,0.3976,12.08,74.6,500.05,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000259,Groceries,1218,2,20.93,39.3,34.29,37.87,0.184,7.23,16.88,95.48,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000260,Electronics,854,3,548.02,19.4,18.86,19.43,0.2694,5.23,14.94,73.14,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000261,Toys,772,22,14.1,24.91,18.57,27.53,0.8053,20.06,155.25,703.29,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000262,Electronics,393,4,1791.12,19.66,22.0,19.97,0.2089,4.11,13.55,92.17,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000263,Electronics,570,8,1829.78,19.66,23.14,19.97,0.2173,4.27,19.94,177.18,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000264,Apparel,1169,16,134.82,29.23,26.86,25.9,0.4468,13.06,86.21,553.94,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000265,Electronics,663,13,418.56,20.09,19.57,19.03,0.1833,3.68,21.91,283.07,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000266,Home & Living,286,9,400.13,15.03,17.43,16.0,0.5047,7.59,37.56,172.86,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000267,Home & Living,1176,16,311.19,15.28,13.71,15.1,0.4943,7.55,49.84,294.29,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000268,Home & Living,636,17,225.29,16.31,16.29,15.4,0.4562,7.44,50.62,327.91,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000269,Home & Living,659,19,295.93,14.97,15.29,13.77,0.4857,7.27,52.28,336.65,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000270,Apparel,943,17,32.96,32.52,28.29,28.33,0.3642,11.85,80.59,633.47,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000271,Seasonal,466,43,32.12,18.64,17.43,15.03,1.1882,22.15,239.69,1041.41,Critical,576
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000272,Seasonal,194,31,15.84,19.4,15.14,24.83,1.1167,21.66,199.03,800.43,Critical,607
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000273,Toys,425,18,70.46,21.23,17.29,21.0,0.7774,16.51,115.55,497.75,High,73
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000274,Beauty,1275,10,17.22,36.42,36.14,31.7,0.4851,17.67,92.18,456.41,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000275,Groceries,1809,5,4.07,41.12,38.57,39.47,0.1749,7.19,26.54,232.15,Low,0
sku_dataset_10000_20260714_0400.csv,Multiprocessing,2026-07-14T04:11:17.721911,SKU-000276,Electronics,337,13,1978.44,19.84,20.71,20.2,0.1954,3.88,23.07,281.04,Low,0
